Canyon Vista,Lunch,Chopping Block,Grilled Turkey Rueben Sandwich,6.5,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Mediterranean,Specialty Banh Mi,7.25,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Canyon Noodles,Ravioli with Gorgonzola Cream Sauce,4.95,TRUE,FALSE,FALSE
Canyon Vista,Lunch,Tecolote Grill,Chicken Breast Sandwich,5.25,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Tecolote Grill,Specialty Burger,5.25,TRUE,FALSE,FALSE
Canyon Vista,Lunch,Tecolote Grill,Fried Chicken Fritters,4.5,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Grill Sides,Crispy French Fries,1.75,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Grill Sides,Homestyle Potato Chips,2,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Cliff Hanger Deli,Fresh Deli Station,6.75,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Pizza,Cheese Pizza,2.25,TRUE,FALSE,FALSE
Canyon Vista,Lunch,Pizza,Margherita Pizza,2.75,TRUE,FALSE,FALSE
Canyon Vista,Lunch,Salad Bar,Fresh Salad Bar,0.34,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Soup,Specialty Soup,3.5,FALSE,FALSE,FALSE
Canyon Vista,Lunch,Value4u,Grilled Cheese Sandwich,2.25,TRUE,FALSE,FALSE
Canyon Vista,Dinner,Chopping Block,Arroz con Pollo,4.95,FALSE,FALSE,TRUE
Canyon Vista,Dinner,Chopping Block,Salmon Taipei,7.95,FALSE,FALSE,FALSE
Canyon Vista,Dinner,Tecolote Grill,Chicken Breast Sandwich,5.25,FALSE,FALSE,FALSE
Canyon Vista,Dinner,Tecolote Grill,Fried Chicken Fritters,4.5,FALSE,FALSE,FALSE
Canyon Vista,Dinner,Tecolote Grill,Specialty Burger,5.25,TRUE,FALSE,FALSE
Canyon Vista,Dinner,Grill Sides,Crispy French Fries,1.75,FALSE,FALSE,FALSE
Canyon Vista,Dinner,Grill Sides,Homestyle Potato Chips,2,FALSE,FALSE,FALSE
Canyon Vista,Dinner,Pizza,Artichoke and Feta Pizza,2.75,TRUE,FALSE,FALSE
Canyon Vista,Dinner,Pizza,Cheese Pizza,2.25,TRUE,FALSE,FALSE
Canyon Vista,Dinner,Soup,Old Fashioned Chicken Noodle,3.5,FALSE,FALSE,FALSE
Canyon Vista,Dinner,Soup,Southwest Corn Chowder Soup,3.5,FALSE,FALSE,FALSE
Canyon Vista,Dinner,Value4u,Grilled Cheese Sandwich,2.25,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Breakfast Specials,Breakfast Burrito,3.95,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Breakfast Specials,Breakfast Quesadilla,3.95,FALSE,FALSE,FALSE
Cafe Ventanas,Breakfast,Breakfast Specials,Dietitian's Delight,3.95,FALSE,FALSE,FALSE
Cafe Ventanas,Breakfast,Breakfast Specials,Egg and Vegetable Bowl,3.95,FALSE,FALSE,TRUE
Cafe Ventanas,Breakfast,Breakfast Specials,Soyrizo Burrito,3.95,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Beans,1.65,FALSE,TRUE,TRUE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Biscuit,0.95,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Cage Free Scrambled Eggs ,1.25,TRUE,FALSE,TRUE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Fresh Tortillas,0.35,FALSE,FALSE,FALSE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Hash Brown Potatoes,1.65,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Pork Sausage Links,0.95,FALSE,FALSE,TRUE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Sausage Gravy,0.5,FALSE,FALSE,FALSE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Scrambled Egg Whites,1.25,TRUE,FALSE,TRUE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Smoked bacon,0.85,FALSE,FALSE,TRUE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Steelcut Oatmeal,1.95,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Tater Barrels,1.65,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Daily Hot Breakfast,Veggie Sausage,1.09,TRUE,FALSE,FALSE
Cafe Ventanas,Breakfast,Cold Breakfast,Cereal with Milk,1.95,FALSE,TRUE,TRUE
Cafe Ventanas,Breakfast,Cold Breakfast,Cut Fresh Fruit,0.34,FALSE,TRUE,TRUE
Cafe Ventanas,Breakfast,Cold Breakfast,Whole Fruit,0.5,FALSE,TRUE,TRUE
Cafe Ventanas,Breakfast,Value4u,Bean and Cheese Burrito,2.25,TRUE,FALSE,FALSE
Cafe Ventanas,Lunch,City Dish Entrees,City Dish Roasted Chicken,4.75,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Deli,Fresh Deli Station,6.75,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill,Cheeseburger,4.95,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill,Specialty Burger,5.25,TRUE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill,Double Burger,6.25,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill,Double Cheeseburger,7.75,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill,Fried Chicken Fritters,4.5,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill,Hamburger,4.2,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill,Herbed Chicken Sandwich,5.25,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Grill Sides,Crispy French Fries,1.75,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Pizza Oven,Cheese Pizza,2.25,TRUE,FALSE,FALSE
Cafe Ventanas,Lunch,Pizza Oven,Margherita Pizza,2.75,TRUE,FALSE,FALSE
Cafe Ventanas,Lunch,Pizza Oven,Pepperoni Pizza,2.75,FALSE,FALSE,FALSE
Cafe Ventanas,Lunch,Pasta,BYO Pasta Bar,3.25,TRUE,FALSE,FALSE
Cafe Ventanas,Lunch,Pasta Sides,Garlic Bread,0.55,TRUE,FALSE,FALSE
Cafe Ventanas,Lunch,Value4u,Grilled Cheese Sandwich,2.25,TRUE,FALSE,FALSE
Cafe Ventanas,Dinner,City Dish Entrees,City Dish Roasted Chicken,4.75,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,City Dish Entrees,Grilled Tri-Tip,6.75,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,City Dish Entrees,Teriyaki Salmon,7.95,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill,Cheeseburger,4.95,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill,Specialty Burger,5.25,TRUE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill,Double Burger,6.25,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill,Double Cheeseburger,7.75,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill,Fried Chicken Fritters,4.5,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill,Hamburger,4.2,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill,Herbed Chicken Sandwich,5.25,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Grill Sides,Crispy French Fries,1.75,FALSE,FALSE,FALSE
Cafe Ventanas,Dinner,Pizza Oven,Cheese Pizza,2.25,TRUE,FALSE,FALSE
Cafe Ventanas,Dinner,Pizza Oven,Specialty Pizza,2.75,TRUE,FALSE,FALSE
Cafe Ventanas,Dinner,Pasta,BYO Pasta Bar,3.25,TRUE,FALSE,FALSE
Cafe Ventanas,Dinner,Pasta Sides,Garlic Bread,0.55,TRUE,FALSE,FALSE
Cafe Ventanas,Dinner,Value4u,Grilled Cheese Sandwich,2.25,TRUE,FALSE,FALSE
64 Degrees,Lunch,Burger Lounge,Specialty Burger,5.25,FALSE,FALSE,FALSE
64 Degrees,Lunch,Burger Lounge,French Fries,1.75,FALSE,FALSE,FALSE
64 Degrees,Lunch,Burger Lounge,Sweet Potato Fries,2.75,TRUE,FALSE,FALSE
64 Degrees,Lunch,Burger Lounge,Buffalo Chicken Oozer,6.64,FALSE,FALSE,FALSE
64 Degrees,Lunch,Wok,Pork Potstickers,3.75,FALSE,FALSE,FALSE
64 Degrees,Lunch,Wok,Crunchy Orange Chicken,6.95,FALSE,FALSE,FALSE
64 Degrees,Lunch,Wok,Spicy Dragon Shrimp,6.95,FALSE,FALSE,FALSE
64 Degrees,Dinner,Burger Lounge,Gardein Burger,5.25,TRUE,FALSE,FALSE
64 Degrees,Dinner,Burger Lounge,Specialty Burger,5.25,FALSE,FALSE,FALSE
64 Degrees,Dinner,Burger Lounge,French Fries,1.75,FALSE,FALSE,FALSE
64 Degrees,Dinner,Burger Lounge,Sweet Potato Fries,2.75,TRUE,FALSE,FALSE
64 Degrees,Dinner,Burger Lounge,Buffalo Chicken Oozer,6.64,FALSE,FALSE,FALSE
64 Degrees,Dinner,Wok,Pork Potstickers,3.75,FALSE,FALSE,FALSE
64 Degrees,Dinner,Wok,Crunchy Orange Chicken,6.95,FALSE,FALSE,FALSE
64 Degrees,Dinner,Wok,Spicy Dragon Shrimp,6.95,FALSE,FALSE,FALSE
Oceanview Terrace,Lunch,Sliceria by Scholars,Cheese Pizza,3,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,Sliceria by Scholars,Margherita Pizza,3.25,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,Sliceria by Scholars,Pepperoni Pizza,4.25,FALSE,FALSE,FALSE
Oceanview Terrace,Lunch,Sliceria by Scholars,Vegetarian Pizza,3.25,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,Sliceria by Scholars,Mushroom and Turkey Sausage Pizza,4.25,FALSE,FALSE,FALSE
Oceanview Terrace,Lunch,40/40/20,3rd Kitchen House Salad,6.5,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,40/40/20,Fattoush Greek Salad,6.5,FALSE,TRUE,TRUE
Oceanview Terrace,Lunch,40/40/20,Jalapeno Kale Caesar,6.5,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,40/40/20,Power House,6.5,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,40/40/20,Spicy Thai Salad,6.5,FALSE,TRUE,TRUE
Oceanview Terrace,Lunch,40/40/20,Strawberry Spinach,6.5,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,Scholars Pizza,Artichoke and Spinach,8.5,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,Scholars Pizza,Cattleman,10.5,FALSE,FALSE,FALSE
Oceanview Terrace,Lunch,Scholars Pizza,Chicken Artichoke,8.5,FALSE,FALSE,FALSE
Oceanview Terrace,Lunch,Scholars Pizza,Margherita Pizza,7,TRUE,FALSE,FALSE
Oceanview Terrace,Lunch,Scholars Pizza,Mushroom and Sausage,8.5,FALSE,FALSE,FALSE
Oceanview Terrace,Lunch,Scholars Pizza,Southwest,8.5,FALSE,FALSE,FALSE
Oceanview Terrace,Lunch,Scholars Pizza,Vegetarian,8.5,TRUE,FALSE,FALSE
Oceanview Terrace,Dinner,Sliceria by Scholars,Cheese Pizza,3,TRUE,FALSE,FALSE
Oceanview Terrace,Dinner,Sliceria by Scholars,Margherita Pizza,3.25,TRUE,FALSE,FALSE
Oceanview Terrace,Dinner,Sliceria by Scholars,Pepperoni Pizza,4.25,FALSE,FALSE,FALSE
Oceanview Terrace,Dinner,Sliceria by Scholars,Vegetarian Pizza,3.25,TRUE,FALSE,FALSE
Oceanview Terrace,Dinner,Sliceria by Scholars,Mushroom and Turkey Sausage Pizza,4.25,FALSE,FALSE,FALSE
Oceanview Terrace,Dinner,Scholars Pizza,Artichoke and Spinach,8.5,TRUE,FALSE,FALSE
Oceanview Terrace,Dinner,Scholars Pizza,Cattleman,10.5,FALSE,FALSE,FALSE
Oceanview Terrace,Dinner,Scholars Pizza,Chicken Artichoke,8.5,FALSE,FALSE,FALSE
Oceanview Terrace,Dinner,Scholars Pizza,Margherita Pizza,7,TRUE,FALSE,FALSE
